generation,best_fitness,avg_fitness,diversity,normalized_fitness,inv_best_fitness,label,run
46,0.05650826242566109,0.05999293686822056,0.0035218780682249404,0.6547010176493304,17.696213984663437,young_bias,0
47,0.05604113072156906,0.058854927022010096,0.001952630664266572,0.6575554692838841,17.843718415494287,young_bias,0
48,0.05514446637034416,0.0583980048134923,0.0028634027196270825,0.6630346200256962,18.133856975371863,young_bias,0
49,0.05488776469230652,0.057365881228446956,0.0021995522987410163,0.6646032194550402,18.21866470498588,young_bias,0
50,0.05488776469230652,0.056365313171595335,0.0014207586883208747,0.6646032194550402,18.21866470498588,young_bias,0
51,0.05488776469230652,0.05655038572847844,0.0020135043207255864,0.6646032194550402,18.21866470498588,young_bias,0
52,0.05464859762787819,0.05592929217591882,0.0014027199442131503,0.6660646720004542,18.298396390934705,young_bias,0
53,0.05324185293912888,0.05559623187035323,0.0015102290462836497,0.674660715987674,18.781863570370152,young_bias,0
54,0.05324185293912888,0.05587789839133621,0.002358620308884901,0.674660715987674,18.781863570370152,young_bias,0
55,0.05266169753670692,0.05510765053331852,0.0020599653511404713,0.6782058094211357,18.988772827350527,young_bias,0
56,0.05157404363155366,0.05451048512980342,0.0015859739816501627,0.6848520195588697,19.389222569425012,young_bias,0
57,0.05157404363155366,0.055328925534337756,0.0032611232783184333,0.6848520195588697,19.389222569425012,young_bias,0
58,0.05135545045137406,0.05440122444629669,0.0032318312245539303,0.6861877534750223,19.471750699492603,young_bias,0
59,0.05126485884189606,0.05367087157145143,0.002902728101639118,0.6867413219129725,19.506159120127112,young_bias,0
60,0.05067345732450486,0.052941889094561344,0.0024242083468916276,0.690355135775759,19.733807776100758,young_bias,0
61,0.05059068319201469,0.053033589037880316,0.002856810920947111,0.6908609347949983,19.766094680120037,young_bias,0
62,0.04958067701756955,0.05224133696220814,0.002273835357744349,0.6970326712673875,20.168740957383196,young_bias,0
63,0.04938579207658768,0.051869438885524866,0.001932518600614334,0.698223533787449,20.248328712041623,young_bias,0
64,0.04920276939868927,0.05167022882513702,0.002479102642035702,0.6993419108479462,20.32364618038062,young_bias,0
65,0.04910209308564663,0.051697280875965944,0.0034226514829354586,0.6999571028030371,20.365315852013218,young_bias,0
66,0.04879812641441822,0.050978271115943795,0.002188299284271893,0.7018145193601605,20.492170116072803,young_bias,0
67,0.04854698573052883,0.05045752056054771,0.0018708364162211696,0.7033491378186194,20.59817693674491,young_bias,0
68,0.04821405482292175,0.050200685689225796,0.0016247083764722216,0.705383543030442,20.74040989215247,young_bias,0
69,0.04815975470840931,0.05055738890096545,0.0026031316909575367,0.7057153489200203,20.763794214906497,young_bias,0
70,0.04709825114905834,0.04990073577314615,0.0027165612454796272,0.7122017649425922,21.231760072686274,young_bias,0
71,0.04709825114905834,0.05012200613729656,0.003719145854583548,0.7122017649425922,21.231760072686274,young_bias,0
72,0.04698473083972931,0.04877905809618533,0.0017816321880984717,0.7128954413291032,21.283057262875197,young_bias,0
73,0.04684295834600925,0.04962513880804181,0.0035851222627811545,0.7137617553105542,21.34747009664678,young_bias,0
74,0.04665944963693619,0.04822192054018378,0.0016194559168516292,0.7148831023096549,21.431426567488643,young_bias,0
75,0.04665944963693619,0.049057886831834915,0.004073697072427978,0.7148831023096549,21.431426567488643,young_bias,0
76,0.04665944963693619,0.048474941819906234,0.0026948217909854213,0.7148831023096549,21.431426567488643,young_bias,0
77,0.04643965603411197,0.04787005316540599,0.0017092690339628315,0.7162261715197944,21.532856884396114,young_bias,0
78,0.046017331957817084,0.04815317238159478,0.002528026233914715,0.7188068219858861,21.730470389857995,young_bias,0
79,0.046017331957817084,0.04800615794658661,0.0034059051017681233,0.7188068219858861,21.730470389857995,young_bias,0
80,0.0458162509649992,0.04873182661607862,0.004507960045524208,0.7200355460557762,21.825840244407544,young_bias,0
81,0.04552156758308411,0.04707796587534249,0.001427946648264963,0.7218362362119246,21.967126484570116,young_bias,0
82,0.04552156758308411,0.04718859079554677,0.0013849809093654354,0.7218362362119246,21.967126484570116,young_bias,0
83,0.045061308458447455,0.04787256581224501,0.0038471421888705815,0.7246486923118396,22.191495158800244,young_bias,0
84,0.044755721732974055,0.04691993643715978,0.0019231462780986304,0.7265160083607918,22.343012653298516,young_bias,0
85,0.044706469967961314,0.04663640011735261,0.00156620152692682,0.726816965842191,22.36762672360188,young_bias,0
86,0.04413571219146252,0.04661094316169619,0.002513163047095643,0.7303046342102112,22.656875656303022,young_bias,0
87,0.04400480389595032,0.04636894248537719,0.0030627710956563675,0.7311045615001555,22.724275242521497,young_bias,0
88,0.04400480389595032,0.0460018547359854,0.001980872901744766,0.7311045615001555,22.724275242521497,young_bias,0
89,0.043795013010501864,0.04608228219784797,0.00405031652136232,0.732386508177371,22.833128663109346,young_bias,0
90,0.0436113217920065,0.045105341571569445,0.0015768481095159534,0.7335089704172364,22.929299769206175,young_bias,0
91,0.04321965593099594,0.045250748439878224,0.0020949636878771823,0.7359022810132994,23.137085230648808,young_bias,0
92,0.04307050181925297,0.04540715046487749,0.0029538445872779886,0.7368137010568022,23.21720761436277,young_bias,0
93,0.04307050181925297,0.045358672651275994,0.002861989921578545,0.7368137010568022,23.21720761436277,young_bias,0
94,0.04277584409713745,0.045398103909567,0.003508875142817944,0.7386142344163636,23.37713361297072,young_bias,0
95,0.04235439431667328,0.044580031798407437,0.0022836563588971314,0.7411895424166342,23.609743602513177,young_bias,0
96,0.04193927496671677,0.044306039594486354,0.003160306663303854,0.7437261677337306,23.843429753228524,young_bias,0
97,0.04193927496671677,0.043236081434413785,0.0010638843205478877,0.7437261677337306,23.843429753228524,young_bias,0
98,0.04065360456705093,0.044077852277830246,0.003211189981407591,0.7515823760400293,24.59745976253975,young_bias,0
99,0.04044025593996048,0.04322476040236652,0.002424464187319102,0.752886062627759,24.727224136772872,young_bias,0
100,0.04044025593996048,0.04254350577965379,0.001609486865382181,0.752886062627759,24.727224136772872,young_bias,0
101,0.04044025593996048,0.042565683725103734,0.003222914250878436,0.752886062627759,24.727224136772872,young_bias,0
102,0.04026130817830563,0.042484396133199334,0.0031802050778968883,0.7539795395343377,24.837125471580038,young_bias,0
103,0.039986455574631694,0.04255951658114791,0.003975067490411495,0.7556590518794554,25.007842725417284,young_bias,0
104,0.039881956562399866,0.04195337570235134,0.003246237035369187,0.7562976027927447,25.07336682613851,young_bias,0
105,0.03981402808427811,0.0435546960208565,0.005959956182369635,0.7567126860630705,25.11614453425121,young_bias,0
106,0.03965441553294659,0.041616017077863214,0.0023728095486262655,0.7576880133723763,25.217236701735683,young_bias,0
107,0.039591469392180445,0.04277004342265427,0.004781378646969215,0.7580726516078564,25.257328359455677,young_bias,0
108,0.039591469392180445,0.04145382242351771,0.0021041795170078114,0.7580726516078564,25.257328359455677,young_bias,0
0,0.1668399350643158,0.192952794906497,0.014507231460907407,0.0,5.993732890639269,young_bias,1
1,0.15732318675518037,0.17646674178540706,0.009436892070177474,0.0570411892420527,6.356301727185454,young_bias,1
2,0.15381759774684906,0.16516763738393783,0.0064312118065894975,0.07805287932080951,6.501164453766351,young_bias,1
3,0.14553778076171875,0.156932941699028,0.004453938659054107,0.127680188165892,6.8710208699441795,young_bias,1
4,0.14410287714004516,0.15323485975563528,0.007718509591011365,0.13628066874699774,6.939438548403283,young_bias,1
5,0.13949162381887437,0.14766576415747404,0.004283653933496377,0.16391945510467154,7.168837839758899,young_bias,1
6,0.13053070759773255,0.14365116784870624,0.006173059043199772,0.21762911531094908,7.660973861475561,young_bias,1
7,0.12724763637781145,0.13732228556573392,0.004829502876118369,0.23730708520859678,7.8586303827329,young_bias,1
8,0.12229980444908142,0.13213056575506926,0.004888631395129335,0.266963245928287,8.176561098715739,young_bias,1
9,0.11938887161016465,0.12823239310532808,0.004486858522354028,0.2844107044027502,8.375919887620197,young_bias,1
10,0.11593946677446365,0.12470023613423109,0.004948180374023798,0.30508563953966006,8.62511621542181,young_bias,1
11,0.11348205137252808,0.12210899117290974,0.006809858585010639,0.3198148193429743,8.81188854111196,young_bias,1
12,0.1127816167473793,0.1181851718723774,0.00465092495307204,0.32401306255661955,8.86661463299695,young_bias,1
13,0.11160971873998642,0.1169949972346425,0.006463955750242257,0.3310371482884986,8.959712931601553,young_bias,1
14,0.10583164840936661,0.11314827001839875,0.003104387900924822,0.36566956605102285,9.448880048167593,young_bias,1
15,0.10379079872369766,0.11034040307849646,0.003922940256010711,0.3779019472544932,9.634672607053304,young_bias,1
16,0.09721843379735946,0.10839735995531082,0.006588589547237126,0.41729518319530434,10.286009298144673,young_bias,1
17,0.09508543175458908,0.1035921206563711,0.004006531621553069,0.4300799043230614,10.51674756900043,young_bias,1
18,0.09498796939849853,0.09997660924196243,0.004123493578694277,0.43066407115370053,10.527538158718109,young_bias,1
19,0.09341831809282303,0.09859676450937986,0.006275477654455878,0.44007219820116317,10.704424100017333,young_bias,1
20,0.09254865288734436,0.09648514603823424,0.003702289231539247,0.4452847703898506,10.805010810977816,young_bias,1
21,0.09079009628295899,0.09406195938736202,0.002288706801770225,0.45582515212583874,11.014295905001587,young_bias,1
22,0.09079009628295899,0.09390808077603578,0.003949685563620354,0.45582515212583874,11.014295905001587,young_bias,1
23,0.08801992225646973,0.09337820527404547,0.00636569516431899,0.4724289348198405,11.36093526816572,young_bias,1
24,0.08782557368278504,0.09253111089468002,0.0064267263682664215,0.4735938152401653,11.386075512997165,young_bias,1
25,0.086250697016716,0.09000097545385362,0.0034657115692956165,0.48303326188980544,11.593974780649186,young_bias,1
26,0.08431321978569031,0.08911200770437717,0.003266374040679443,0.4946460524982339,11.860395583826758,young_bias,1
27,0.08431321978569031,0.08795291109085084,0.003380174723634898,0.4946460524982339,11.860395583826758,young_bias,1
28,0.0823427140712738,0.08706323073059322,0.004547901659819507,0.5064568082004397,12.144217822558202,young_bias,1
29,0.08121976688504219,0.08547265923768282,0.0026294208457590842,0.5131874940269399,12.312122112998201,young_bias,1
30,0.07983840295672417,0.08362261118143796,0.0023236177879963817,0.5214670700636095,12.525143763187156,young_bias,1
31,0.07752542540431023,0.08197572274208069,0.00231427299080509,0.5353305227886558,12.898827655020492,young_bias,1
32,0.07627084377408028,0.0833337759487331,0.0066643195371954116,0.5428501950406639,13.110998115661568,young_bias,1
33,0.07547735071182252,0.08083945211544633,0.0044143334784312845,0.5476062090126896,13.248832156097516,young_bias,1
34,0.07519173815846443,0.07880902001634241,0.003042965012361639,0.5493181046283765,13.299156600635513,young_bias,1
35,0.07428041598200798,0.0786403601013124,0.004786472610469867,0.5547803590706666,13.46231741519594,young_bias,1
36,0.07415535715222359,0.07671416282281279,0.0025406406555381206,0.5555299327847548,13.485020548504854,young_bias,1
37,0.0739344993531704,0.07723163292035459,0.005134319744441524,0.5568537033734214,13.525302577903254,young_bias,1
38,0.07206363534927368,0.07603308732360602,0.003972549623429547,0.5680672296983718,13.876431833080506,young_bias,1
39,0.07206363534927368,0.0759600351035595,0.00515066920592019,0.5680672296983718,13.876431833080506,young_bias,1
40,0.07096925708651543,0.07706370816826821,0.008386570554738343,0.5746266800022597,14.090409716016136,young_bias,1
41,0.07096925708651543,0.07422940026149154,0.004916871261655775,0.5746266800022597,14.090409716016136,young_bias,1
42,0.06972344663739205,0.07397845647484065,0.004932029604670541,0.5820937798224743,14.342171909955564,young_bias,1
43,0.06877194640040397,0.07313602136895062,0.005033765974576033,0.5877968522710537,14.540601389649433,young_bias,1
44,0.06877194640040397,0.07113329491987824,0.0022056359824392043,0.5877968522710537,14.540601389649433,young_bias,1
45,0.06793401405215263,0.07055494025871158,0.0035008719784391357,0.5928192250496593,14.7199498513729,young_bias,1
46,0.06793401405215263,0.07030540584772825,0.002925002870281119,0.5928192250496593,14.7199498513729,young_bias,1
47,0.06721008464694023,0.0697691621735692,0.002327897469478519,0.5971582905433814,14.878498171142441,young_bias,1
48,0.0661488597393036,0.07081721135303379,0.005684537898793696,0.6035190273012058,15.117190027930477,young_bias,1
49,0.0661488597393036,0.0696779954187572,0.004857531199291201,0.6035190273012058,15.117190027930477,young_bias,1
50,0.06559669157862663,0.06786948180496692,0.002529740644750534,0.6068285956036874,15.24443888092283,young_bias,1
51,0.06477340623736381,0.06961668699383736,0.006508644402853027,0.611763177608562,15.438196319940484,young_bias,1
52,0.0634363651573658,0.0689715781904757,0.00562538221362982,0.6197770927391487,15.763580305067078,young_bias,1
53,0.06273984858393669,0.06736821219474078,0.005547766043310605,0.6239518520565783,15.93857945134689,young_bias,1
54,0.06208305934071541,0.06490865739434958,0.002330136251106115,0.6278884949410777,16.107194191540064,young_bias,1
55,0.062004742503166205,0.06379401838108897,0.0027270872433085708,0.6283579079597235,16.12753850901692,young_bias,1
56,0.06157241299748421,0.06310649642646313,0.0013969942194620453,0.6309491910689823,16.24077586930025,young_bias,1
57,0.06037475195527077,0.06351721558123827,0.0037166378314275185,0.6381276944755663,16.56294071071525,young_bias,1
58,0.060213460594415666,0.06281378591954709,0.002782772748869231,0.6390944376044996,16.607306453107057,young_bias,1
59,0.06018496173620224,0.06241256706342102,0.002876071728917146,0.6392652531721419,16.615170234930275,young_bias,1
60,0.058983462780714035,0.062477968119084834,0.003582289056396757,0.6464667601436296,16.953617153684867,young_bias,1
61,0.05873786729574204,0.06179628178104758,0.003143336645077717,0.6479388027027285,17.024502617068503,young_bias,1
62,0.05865743008255959,0.06064264061301947,0.0027213061047446996,0.6484209247627224,17.047848000577865,young_bias,1
63,0.05774615287780761,0.060600813511013985,0.0038514392033342343,0.6538829096550127,17.31687105191125,young_bias,1
64,0.05668939766287803,0.059967388187348834,0.003108961107063516,0.6602168561080739,17.639671641513626,young_bias,1
65,0.05652709633111953,0.05838627436086535,0.002232992914050142,0.6611896527691126,17.69031799943147,young_bias,1
66,0.05574923911690712,0.05898443713858723,0.0034865134556427437,0.6658519490827174,17.937142796876984,young_bias,1
67,0.05574923911690712,0.05739857072159649,0.0013393176700695411,0.6658519490827174,17.937142796876984,young_bias,1
68,0.055325504094362266,0.05869060385823251,0.004639043497829505,0.6683917188469618,18.074519913538136,young_bias,1
69,0.05484461626410485,0.05667909880951048,0.0011928464316403563,0.6712740493278029,18.232997787545624,young_bias,1
70,0.05449047937989235,0.057546196462214,0.003501515713283453,0.6733966639408808,18.35149295596121,young_bias,1
71,0.05319499522447586,0.05574299343228341,0.0021892780054399647,0.6811614964728347,18.798407582755267,young_bias,1
72,0.05319499522447586,0.05591648613214493,0.002903592939724296,0.6811614964728347,18.798407582755267,young_bias,1
73,0.052817205995321276,0.05719114875793457,0.0052691743442607126,0.6834258777734445,18.932865688179216,young_bias,1
74,0.052817205995321276,0.05517851739004255,0.002864726775963403,0.6834258777734445,18.932865688179216,young_bias,1
75,0.05248327860236168,0.05433342540487647,0.0027012180711295446,0.6854273613680699,19.0533246646359,young_bias,1
76,0.05219180139899254,0.05433029233142733,0.0035563788209806435,0.6871744083401081,19.15973033053755,young_bias,1
77,0.051322784155607225,0.054154117166623474,0.003655008670630634,0.6923830967938066,19.484143978318638,young_bias,1
78,0.05042117837071419,0.05375505917668342,0.0026335577411697167,0.6977871134313429,19.832542589647655,young_bias,1
79,0.04982302834093571,0.05300991158746184,0.002538799009719257,0.7013722864269323,20.07063726676621,young_bias,1
80,0.04974709558486939,0.05247041124552489,0.0029268668271015858,0.7018274098123319,20.10127198324642,young_bias,1
81,0.049278373256325725,0.05231944625936449,0.003815641856874457,0.7046368230883738,20.292465872049934,young_bias,1
82,0.049196426138281825,0.05154672233387828,0.00245917282413519,0.705127995169041,20.326266605680686,young_bias,1
83,0.04900450991094113,0.0503077628493309,0.0007914785147901498,0.7062782966677001,20.405868683283238,young_bias,1
0,0.1653490183353424,0.19445409348607062,0.011846146112076471,0.0,6.047776771163847,young_bias,2
1,0.15811999893188478,0.18119012572169302,0.010582433866394592,0.04371976003387301,6.32427069620765,young_bias,2
2,0.15652426517009735,0.16889972296655179,0.00854191679033391,0.053370459976651796,6.388744966592399,young_bias,2
3,0.14585997700691222,0.1576501989454031,0.004402557242321909,0.11786608426609879,6.855843286670231,young_bias,2
4,0.14509634149074555,0.1527561363697052,0.003995825665549801,0.12248440933300642,6.8919250327117885,young_bias,2
5,0.12693817949295044,0.14827290383279323,0.006448892490416383,0.23230158382005872,7.87778843375567,young_bias,2
6,0.12225084167718887,0.13976652678698304,0.007534849695419991,0.2606497280240674,8.179835872252477,young_bias,2
7,0.12095160180330276,0.13284120940268038,0.007113603186840092,0.26850728827429604,8.267701439165682,young_bias,2
8,0.11530006223917008,0.12566240384876728,0.0047646374931625554,0.30268674468129364,8.672946984006883,young_bias,2
9,0.11481664901971816,0.12155493286997081,0.003904939889984725,0.30561033760200584,8.709462426183848,young_bias,2
10,0.11357716423273087,0.11756092605739829,0.0028657468209402023,0.31310651024013725,8.804509271262026,young_bias,2
11,0.11045113426446915,0.11672581226080658,0.003805122425097077,0.3320121560052779,9.053695581885062,young_bias,2
12,0.10743758964538574,0.11468190947771073,0.005256662669419996,0.35023751137431713,9.307642657080875,young_bias,2
13,0.10522758013010025,0.1104708194360137,0.0031237961696051284,0.3636032364178333,9.503121668691543,young_bias,2
14,0.10151967066526413,0.10904320065677164,0.004455053569133081,0.3860279807686957,9.850210734887861,young_bias,2
15,0.09960543990135193,0.10520204103291034,0.0038192518301965544,0.3976048911319008,10.039511511408081,young_bias,2
16,0.09590166169404984,0.1025193857818842,0.003327675017769709,0.42000465040830903,10.427239268814201,young_bias,2
17,0.09483833247423172,0.09996478947252035,0.0029719419414722358,0.4264354670561684,10.544148444651954,young_bias,2
18,0.09268614077568055,0.0972428581431508,0.002637599491507826,0.43945152073594496,10.788983149455206,young_bias,2
19,0.090935771048069,0.09515274838358163,0.0020411997344874865,0.45003743013675934,10.996651722672249,young_bias,2
20,0.08943599331378937,0.0937193244293332,0.0022037920389288428,0.4591078059356525,11.181055656595069,young_bias,2
21,0.08802208667993545,0.09243534442633392,0.0023999096893602776,0.4676588493472704,11.360655911058233,young_bias,2
22,0.08751196247339249,0.09122178154140712,0.0029783570269800797,0.47074398533222306,11.426878621598952,young_bias,2
23,0.0832120763361454,0.09075532070174815,0.0036412191013056087,0.4967488941035987,12.0173420336057,young_bias,2
24,0.07985603284835815,0.08922127227336168,0.004175666555233616,0.5170456187021137,12.522378610020693,young_bias,2
25,0.07985603284835815,0.08684493785649537,0.0039034396580034385,0.5170456187021137,12.522378610020693,young_bias,2
26,0.07985603284835815,0.08452094154208899,0.002746807349564953,0.5170456187021137,12.522378610020693,young_bias,2
27,0.0787272286117077,0.08396418097242712,0.005207008017630618,0.523872416030666,12.701924298742442,young_bias,2
28,0.07794083520770073,0.08169182952493428,0.0038049867256140305,0.5286283765554034,12.830080242980973,young_bias,2
29,0.07753350391983986,0.08027765852361918,0.0024454573808695692,0.5310918401547745,12.897483693632244,young_bias,2
30,0.07681182885169983,0.07955440856665372,0.002630891478640211,0.5354563962640608,13.018658666128145,young_bias,2
31,0.07551290813088417,0.07896547096818686,0.002740363081080105,0.5433120263360903,13.242593646017554,young_bias,2
32,0.07302804434299469,0.07785727144405245,0.0024965462510454332,0.5583400187179378,13.693182061965802,young_bias,2
33,0.07249877724051476,0.07632254860624671,0.0026901187956696456,0.5615409273644381,13.793145828331925,young_bias,2
34,0.07221014335751534,0.07456922917962075,0.002028945373298491,0.5632865312144352,13.848278167387935,young_bias,2
35,0.06995669794082642,0.07407520458102226,0.00274369226615724,0.5769149484821975,14.294352579266517,young_bias,2
36,0.06995669794082642,0.07362174124345185,0.0039711250504049925,0.5769149484821975,14.294352579266517,young_bias,2
37,0.06935240694880486,0.07192574995532633,0.001789712436638506,0.5805695876092106,14.418902314895327,young_bias,2
38,0.06723075985908508,0.0726839864589274,0.003267220885463587,0.5934009131960181,14.87392271295527,young_bias,2
39,0.0670502083003521,0.07166258621513844,0.0033342525614275514,0.5944928553227431,14.913974339143246,young_bias,2
40,0.06651148438453675,0.06963934713751077,0.003081106070679007,0.5977509570111533,15.034771430556974,young_bias,2
41,0.0653709499835968,0.06836233267113566,0.001672450707216239,0.604648696183858,15.297080785427406,young_bias,2
42,0.0653709499835968,0.06771682051941752,0.0023215589211418833,0.604648696183858,15.297080785427406,young_bias,2
43,0.06208368825912476,0.06679906815439463,0.0018412861459656672,0.6245294415161657,16.107031025528702,young_bias,2
44,0.0617697871029377,0.06623607074320317,0.0023510406077252473,0.6264278571181892,16.188882267819473,young_bias,2
45,0.061040825366973875,0.06466001058891416,0.002109972974971041,0.6308364816343954,16.382209968135076,young_bias,2
46,0.061040825366973875,0.06393965867981315,0.002641774509190147,0.6308364816343954,16.382209968135076,young_bias,2
47,0.06042841395735741,0.06288061426132918,0.0024800655972708557,0.6345402315313221,16.548232632301538,young_bias,2
48,0.05991191732883454,0.062369078704714774,0.0025405303437366815,0.6376639067349775,16.69089145686995,young_bias,2
49,0.0598333013355732,0.06189827824831009,0.0026085307855901797,0.6381393615883102,16.712821536790827,young_bias,2
50,0.058581755489110945,0.061529963797330854,0.0023507381192024992,0.6457084772629131,17.069869651076328,young_bias,2
51,0.058581755489110945,0.060696261715888974,0.0012480434700078353,0.6457084772629131,17.069869651076328,young_bias,2
52,0.058172369658946996,0.06080944926738739,0.0023544623554226317,0.6481843663506468,17.189996141923697,young_bias,2
53,0.05799439653754235,0.06007156874164939,0.002083069049342778,0.6492607145696832,17.24274786797374,young_bias,2
54,0.05782679316401482,0.059129529436677694,0.001189562617224811,0.6502743484891034,17.29272284632646,young_bias,2
55,0.0574213185608387,0.05938278712630272,0.002015548605189188,0.6527265832060569,17.41483146384109,young_bias,2
56,0.05736863040924073,0.058852264390140775,0.0013803271016005784,0.6530452313125192,17.430825209550704,young_bias,2
57,0.056496216624975205,0.05885108931288123,0.0017031701367967492,0.6583214270410975,17.69998700357106,young_bias,2
58,0.056496216624975205,0.05858727459535003,0.0021856657044096424,0.6583214270410975,17.69998700357106,young_bias,2
59,0.056496216624975205,0.057778281605243675,0.001513170752822353,0.6583214270410975,17.69998700357106,young_bias,2
60,0.056131049245595935,0.05782568413466216,0.0020281756586536725,0.6605298911919923,17.8151343740307,young_bias,2
61,0.056131049245595935,0.0575848909817636,0.0016910305153892693,0.6605298911919923,17.8151343740307,young_bias,2
62,0.05568825790286064,0.0577096535280347,0.0014930951621471235,0.663207810584518,17.95678444385649,young_bias,2
63,0.05521309396624566,0.05758642975464463,0.0023225174173408135,0.6660815133823859,18.111317748170162,young_bias,2
64,0.05521309396624566,0.05708040458634496,0.0013573407427129864,0.6660815133823859,18.111317748170162,young_bias,2
65,0.05521309396624566,0.05715460967198015,0.0017700461326435836,0.6660815133823859,18.111317748170162,young_bias,2
66,0.05458691582083702,0.05651937889009715,0.002106628174615479,0.669868521927781,18.319072728149205,young_bias,2
67,0.054276808589696884,0.05646335318684579,0.0016617101417601954,0.6717439925792681,18.423735703099513,young_bias,2
68,0.053769343167543414,0.056016960241645576,0.0026145974000402385,0.6748130487325033,18.59761238428575,young_bias,2
69,0.053769343167543414,0.05532533613815904,0.0011936788497006131,0.6748130487325033,18.59761238428575,young_bias,2
70,0.053769343167543414,0.05535447310730814,0.0016263646168227358,0.6748130487325033,18.59761238428575,young_bias,2
71,0.05326534247398376,0.055574231218546634,0.0025794199978533745,0.677861150853905,18.773581093697544,young_bias,2
72,0.053058889240026476,0.05564793118909002,0.002660882557981431,0.6791097414777609,18.846628108783083,young_bias,2
73,0.052767517447471615,0.055176319108903416,0.0030458367985886567,0.6808719036937103,18.950693488697105,young_bias,2
74,0.05251333352923393,0.05454091408625246,0.0021198336509355123,0.6824091605870182,19.042420093617206,young_bias,2
75,0.052005065411329265,0.05420756007432938,0.0017648206447951603,0.685483071294331,19.228526366890947,young_bias,2
76,0.051667330771684644,0.05350222108438611,0.0009275273127356647,0.6875256273557141,19.35421533973808,young_bias,2
0,0.1771127848625183,0.20077155327200885,0.012210970866259786,0.0,5.646087913350357,young_bias,3
1,0.1683955818414688,0.1846585186600685,0.009230033311525176,0.04921837250662697,5.938362816303575,young_bias,3
2,0.1536849879026413,0.17592194436192515,0.011914515175522587,0.13227614809434884,6.506774063446117,young_bias,3
3,0.1493228975534439,0.16164488262534144,0.006828462452878301,0.15690503274874235,6.696851718875702,young_bias,3
4,0.1380084175467491,0.1526825109884143,0.008684431219260162,0.2207879422489093,7.245882330176935,young_bias,3
5,0.1312419906258583,0.14368164834827185,0.0052919566380052385,0.25899199920698357,7.619454534153032,young_bias,3
6,0.12665334171056747,0.1361478056371212,0.004695342140912269,0.2849000606654081,7.8955050927919705,young_bias,3
7,0.11901252627372742,0.12927273856550453,0.004440805793557342,0.32804101992914014,8.402406275233211,young_bias,3
8,0.11629156637191773,0.12506151670962576,0.004597164292498264,0.3434038854835484,8.599001906982418,young_bias,3
9,0.11429763227701187,0.11970816181749107,0.0035806382731626988,0.3546618762404191,8.749011078071522,young_bias,3
10,0.11098737001419068,0.11725718435943126,0.003457828360015359,0.3733520135187117,9.009953023655926,young_bias,3
11,0.10577194398641586,0.11415594203472139,0.00455183813533874,0.4027989336370038,9.454213547544137,young_bias,3
12,0.09618365317583084,0.10931293213963507,0.004879516813016353,0.45693557215255654,10.396668979737806,young_bias,3
13,0.09614053320884705,0.1039809062629938,0.005329867240413947,0.45717903265156723,10.401331938692017,young_bias,3
14,0.08527788555622101,0.0991991639867425,0.0060118406123606544,0.5185108425548333,11.726232038301431,young_bias,3
15,0.08373533296585084,0.0920871462866664,0.004477833490259767,0.5272202792652749,11.942247344504777,young_bias,3
16,0.08245685687661171,0.08861675658971072,0.0050985727258121595,0.5344387084161211,12.127407112901079,young_bias,3
17,0.0794138996899128,0.08544440581128002,0.003604216450994701,0.5516196092136607,12.592095487177438,young_bias,3
18,0.07922490099072457,0.08348276731818914,0.0034606495974995595,0.5526867185097792,12.62213477530632,young_bias,3
19,0.07757332715392112,0.08237133067846299,0.004881224180542639,0.5620117022374387,12.89086269502311,young_bias,3
20,0.07757332715392112,0.08136810133606195,0.004009238969628649,0.5620117022374387,12.89086269502311,young_bias,3
21,0.07726895236968995,0.08037094418480992,0.0028460088508884375,0.5637302387308232,12.941641211523017,young_bias,3
22,0.07697208046913147,0.07911744042783976,0.0016750457901073207,0.5654064130442071,12.991554890427313,young_bias,3
23,0.07587693563103676,0.07903178016841413,0.002705383397448653,0.5715897319895041,13.179061761281822,young_bias,3
24,0.07535502848029137,0.07893778083473443,0.0029933036422276514,0.57453648228283,13.270338421053337,young_bias,3
25,0.07535502848029137,0.07790165634900333,0.002571206196803158,0.57453648228283,13.270338421053337,young_bias,3
26,0.07494657555222511,0.07744192679971457,0.0032810474060419184,0.5768426564440196,13.342659754259536,young_bias,3
27,0.07419986319541931,0.0765896408110857,0.002159100623052211,0.5810586838605916,13.47693216676398,young_bias,3
28,0.07361260733008385,0.07622893822044134,0.0024313516882229907,0.5843744008247358,13.584444999631579,young_bias,3
29,0.07292953476309777,0.0767021473504603,0.0037125381334531153,0.5882311103644582,13.711677876054619,young_bias,3
30,0.07170071756839752,0.07483454242497682,0.002490230860960716,0.5951691594480073,13.946667303277394,young_bias,3
31,0.07144949793815614,0.07396342987120152,0.002358953613960598,0.5965875755744117,13.995703722954435,young_bias,3
32,0.07057976958155632,0.07404043872654438,0.0038748955816896176,0.6014981660621337,14.16816515218776,young_bias,3
33,0.06961194559931755,0.07273933968767524,0.0024711869342033898,0.6069626162032684,14.365144175278276,young_bias,3
34,0.06949314579367638,0.07172853488847612,0.0016254097155714209,0.6076333741371658,14.389701298997691,young_bias,3
35,0.06890105071663857,0.07140714640319348,0.0022241179225082684,0.6109764138702793,14.513356127998646,young_bias,3
36,0.06840818643569946,0.07099967367425561,0.002694820613495356,0.6137591846415802,14.61791978683945,young_bias,3
